,cntHb,channel,taskLabel
16140,0.000402363657231962,9.0,1.0
16141,0.000317405339613463,9.0,1.0
16142,0.000229329984737816,9.0,1.0
16143,0.000138219783321768,9.0,1.0
16144,4.41594668957425e-05,9.0,1.0
16145,-5.2763865033905e-05,9.0,1.0
16146,-0.000152460921116004,9.0,1.0
16147,-0.00025484038209233,9.0,1.0
16148,-0.000359809047359579,9.0,1.0
16149,-0.000467271965742392,9.0,1.0
16150,-0.000577132558638379,9.0,1.0
16151,-0.000689292744546455,9.0,1.0
16152,-0.000803653068597903,9.0,1.0
16153,-0.000920112837824785,9.0,1.0
16154,-0.00103857025972841,9.0,1.0
16155,-0.00115892257547373,9.0,1.0
16156,-0.00821257988074205,9.0,3.0
16157,-0.00825861141223835,9.0,3.0
16158,-0.00830186386694462,9.0,3.0
16159,-0.00834232983446607,9.0,3.0
16160,-0.00838000213993997,9.0,3.0
16161,-0.00841487389409601,9.0,3.0
16162,-0.00844693856067846,9.0,3.0
16163,-0.00847619002527918,9.0,3.0
16164,-0.00850262264891914,9.0,3.0
16165,-0.00852623130234734,9.0,3.0
16166,-0.0085470113947739,9.0,3.0
16167,-0.00856495891283535,9.0,3.0
16168,-0.0085800704711101,9.0,3.0
16169,-0.00859234337117906,9.0,3.0
16170,-0.00860177567504613,9.0,3.0
16171,-0.00860836629315864,9.0,3.0
16172,-0.00861211507204296,9.0,3.0
16173,-0.00861302287164643,9.0,3.0
16174,-0.00861109163924258,9.0,3.0
16175,-0.00860632448964607,9.0,3.0
16176,-0.00859872579495477,9.0,3.0
16177,-0.00858830128227489,9.0,3.0
16178,-0.00857505813756858,9.0,3.0
16179,-0.00855900512063427,9.0,3.0
16180,-0.00854015269959526,9.0,3.0
16181,-0.00851851320253143,9.0,3.0
16182,-0.00849410097379293,9.0,3.0
16183,-0.00846693252600858,9.0,3.0
16184,-0.0083690903679105,9.0,1.0
16185,-0.00833111000904189,9.0,1.0
16186,-0.00829049251283185,9.0,1.0
16187,-0.008247269281896,9.0,1.0
16188,-0.00820147419412595,9.0,1.0
16189,-0.00815314355874628,9.0,1.0
16190,-0.00810231607046711,9.0,1.0
16191,-0.00804903276079302,9.0,1.0
16192,-0.0079933369509701,9.0,1.0
16193,-0.00793527421415012,9.0,1.0
16194,-0.00787489234900033,9.0,1.0
16195,-0.00781224135630496,9.0,1.0
16196,-0.00774737340419012,9.0,1.0
16197,-0.00768034277327188,9.0,1.0
16198,-0.00761120578300595,9.0,1.0
16199,-0.00754002070196799,9.0,1.0
16200,-0.00746684764203165,9.0,1.0
16201,-0.00739174844285776,9.0,1.0
16202,-0.00731478656270435,9.0,1.0
16203,-0.00723602698711399,9.0,1.0
16204,-0.00715553615095172,9.0,1.0
16205,-0.00707338185995655,9.0,1.0
16206,-0.00698963320332969,9.0,1.0
16207,-0.0069043604585575,9.0,1.0
16208,-0.00681763498809061,9.0,1.0
16209,-0.00672952911834945,9.0,1.0
16210,-0.00664011599611589,9.0,1.0
16211,-0.00654946943537499,9.0,1.0
16212,-0.00627087452419794,9.0,3.0
16213,-0.00617604135782909,9.0,3.0
16214,-0.00608034980271785,9.0,3.0
16215,-0.005983875490261,9.0,3.0
16216,-0.00588669408707706,9.0,3.0
16217,-0.00578888121766521,9.0,3.0
16218,-0.00569051236617466,9.0,3.0
16219,-0.00559166274442285,9.0,3.0
16220,-0.00549240713208757,9.0,3.0
16221,-0.00539281970805759,9.0,3.0
16222,-0.00529297388265406,9.0,3.0
16223,-0.00519294213027008,9.0,3.0
16224,-0.00509279583574156,9.0,3.0
16225,-0.00499260518497248,9.0,3.0
16226,-0.00489243911751514,9.0,3.0
16227,-0.00479236533048773,9.0,3.0
16228,-0.00469245031490957,9.0,3.0
16229,-0.00459275941321041,9.0,3.0
16230,-0.00449335688760755,9.0,3.0
16231,-0.00439430598584635,9.0,3.0
16232,-0.00429566899621789,9.0,3.0
16233,-0.00419750729571567,9.0,3.0
16234,-0.00409988140371345,9.0,3.0
16235,-0.00400285105242126,9.0,3.0
16236,-0.00390647527494648,9.0,3.0
16237,-0.003810812497752,9.0,3.0
16238,-0.00371592061691472,9.0,3.0
16239,-0.00362185704616943,9.0,3.0
16240,-0.00131962212586196,9.0,1.0
16241,-0.00128256127600403,9.0,1.0
16242,-0.00124776522485822,9.0,1.0
16243,-0.00121524542843475,9.0,1.0
16244,-0.00118501074752077,9.0,1.0
16245,-0.00115706733401136,9.0,1.0
16246,-0.0011314185400496,9.0,1.0
16247,-0.00110806486209539,9.0,1.0
16248,-0.00108700391245342,9.0,1.0
16249,-0.00106823039611393,9.0,1.0
16250,-0.00105173607993537,9.0,1.0
16251,-0.00103750976532321,9.0,1.0
16252,-0.00102553728418944,9.0,1.0
16253,-0.00101580152686214,9.0,1.0
16254,-0.00100828249556346,9.0,1.0
16255,-0.00100295736261728,9.0,1.0
16256,-0.000999800509216089,9.0,1.0
16257,-0.000998783542316899,9.0,1.0
16258,-0.000999875314525413,9.0,1.0
16259,-0.00100304197326856,9.0,1.0
16260,-0.00100824704448524,9.0,1.0
16261,-0.0010154515395792,9.0,1.0
16262,-0.00102461407860416,9.0,1.0
16263,-0.00103569103755913,9.0,1.0
16264,-0.00104863672571395,9.0,1.0
16265,-0.00106340357303162,9.0,1.0
16266,-0.00107994229185939,9.0,1.0
16267,-0.00109820199838812,9.0,1.0
16268,-0.00113967347849414,9.0,1.0
16269,-0.00116277648558716,9.0,1.0
16270,-0.00118738323529929,9.0,1.0
16271,-0.00121343667112029,9.0,1.0
16272,-0.00124087888657534,9.0,1.0
16273,-0.00126965120318634,9.0,1.0
16274,-0.00129969423829284,9.0,1.0
16275,-0.00133094797779204,9.0,1.0
16276,-0.00136335185273902,9.0,1.0
16277,-0.00139684480884498,9.0,1.0
16278,-0.00143136536850196,9.0,1.0
16279,-0.00146685170136217,9.0,1.0
16280,-0.00150324172019378,9.0,1.0
16281,-0.00154047320712509,9.0,1.0
16282,-0.00157848396455495,9.0,1.0
16283,-0.00161721197895446,9.0,1.0
16284,-0.00165659558666144,9.0,1.0
16285,-0.00169657363970001,9.0,1.0
16286,-0.00173708567872919,9.0,1.0
16287,-0.00177807211878241,9.0,1.0
16288,-0.00181947444168374,9.0,1.0
16289,-0.00186123538030803,9.0,1.0
16290,-0.00190329908426129,9.0,1.0
16291,-0.00194561126308158,9.0,1.0
16292,-0.00198811929819161,9.0,1.0
16293,-0.00203077230882551,9.0,1.0
16294,-0.0020735211643412,9.0,1.0
16295,-0.00211631844916921,9.0,1.0
16296,-0.00228709923410229,9.0,3.0
16297,-0.0023294817800904,9.0,3.0
16298,-0.0023716595478812,9.0,3.0
16299,-0.00241359465077292,9.0,3.0
16300,-0.00245525015004019,9.0,3.0
16301,-0.00249658993817225,9.0,3.0
16302,-0.00253757863881303,9.0,3.0
16303,-0.00257818154087346,9.0,3.0
16304,-0.00261836456482032,9.0,3.0
16305,-0.00265809423766907,9.0,3.0
16306,-0.00269733765274991,9.0,3.0
16307,-0.00273606240648204,9.0,3.0
16308,-0.00277423651953404,9.0,3.0
16309,-0.00281182835387145,9.0,3.0
16310,-0.00284880653192665,9.0,3.0
16311,-0.00288513986145036,9.0,3.0
16312,-0.00292079727367847,9.0,3.0
16313,-0.00295574778475948,9.0,3.0
16314,-0.0029899604891343,9.0,3.0
16315,-0.00302340459165803,9.0,3.0
16316,-0.00305604947852848,9.0,3.0
16317,-0.00308786481256439,9.0,3.0
16318,-0.00311882062355267,9.0,3.0
16319,-0.00314888736228923,9.0,3.0
16320,-0.00317803590284171,9.0,3.0
16321,-0.00320623750100215,9.0,3.0
16322,-0.00323346373065405,9.0,3.0
16323,-0.00325968641705862,9.0,3.0
16324,-0.00333205403182669,9.0,1.0
16325,-0.00335398390201487,9.0,1.0
16326,-0.00337477131103629,9.0,1.0
16327,-0.0033943885341483,9.0,1.0
16328,-0.00341280765306029,9.0,1.0
16329,-0.00343000037758955,9.0,1.0
16330,-0.00344593784479934,9.0,1.0
16331,-0.00346059043074482,9.0,1.0
16332,-0.00347392759893974,9.0,1.0
16333,-0.00348591778843826,9.0,1.0
16334,-0.00349652833315443,9.0,1.0
16335,-0.00350572539943759,9.0,1.0
16336,-0.00351347392159832,9.0,1.0
16337,-0.00351973751602674,9.0,1.0
16338,-0.0035244783712132,9.0,1.0
16339,-0.00352765712787657,9.0,1.0
16340,-0.00352923276556044,9.0,1.0
16341,-0.0035291625065129,9.0,1.0
16342,-0.00352740174592152,9.0,1.0
16343,-0.00352390401514553,9.0,1.0
16344,-0.00351862097777453,9.0,1.0
16345,-0.00351150245580801,9.0,1.0
16346,-0.00350249648792534,9.0,1.0
16347,-0.00349154942659827,9.0,1.0
16348,-0.00347860607962198,9.0,1.0
16349,-0.00346360989158031,9.0,1.0
16350,-0.00344650314631709,9.0,1.0
16351,-0.00342722716758326,9.0,1.0
16352,0.00360597041725463,9.0,3.0
16353,0.00379143717769749,9.0,3.0
16354,0.00397683592840435,9.0,3.0
16355,0.00416197886641781,9.0,3.0
16356,0.00434667657728691,9.0,3.0
16357,0.00453073846764045,9.0,3.0
16358,0.00471397321418991,9.0,3.0
16359,0.00489618921498664,9.0,3.0
16360,0.0050771950413357,9.0,3.0
16361,0.00525679989527696,9.0,3.0
16362,0.00543481407278453,9.0,3.0
16363,0.00561104942585481,9.0,3.0
16364,0.00578531981179693,9.0,3.0
16365,0.00595744152138629,9.0,3.0
16366,0.00612723368680745,9.0,3.0
16367,0.00629451867052393,9.0,3.0
16368,0.00645912243217294,9.0,3.0
16369,0.00662087487872325,9.0,3.0
16370,0.00677961021135784,9.0,3.0
16371,0.006935167272119,9.0,3.0
16372,0.0070873898805529,9.0,3.0
16373,0.00723612715512291,9.0,3.0
16374,0.007381233824009,9.0,3.0
16375,0.00752257053379112,9.0,3.0
16376,0.00766000416279213,9.0,3.0
16377,0.00779340813316325,9.0,3.0
16378,0.00792266270265971,9.0,3.0
16379,0.00804765522351231,9.0,3.0
16380,-0.00144262945752772,10.0,1.0
16381,-0.00164405302793311,10.0,1.0
16382,-0.00184538452182019,10.0,1.0
16383,-0.00204643538431445,10.0,1.0
16384,-0.00224701806482623,10.0,1.0
16385,-0.00244694641677619,10.0,1.0
16386,-0.00264603607237609,10.0,1.0
16387,-0.00284410478648507,10.0,1.0
16388,-0.00304097274705981,10.0,1.0
16389,-0.0032364628558284,10.0,1.0
16390,-0.00343040098758426,10.0,1.0
16391,-0.00362261623715793,10.0,1.0
16392,-0.00381294116009449,10.0,1.0
16393,-0.00400121200882718,10.0,1.0
16394,-0.00418726896332948,10.0,1.0
16395,-0.00437095635424069,10.0,1.0
16396,-0.004552122875375,10.0,1.0
16397,-0.00473062178053186,10.0,1.0
16398,-0.00490631105857997,10.0,1.0
16399,-0.00507905358323506,10.0,1.0
16400,-0.0052487172393589,10.0,1.0
16401,-0.00541517503217114,10.0,1.0
16402,-0.00557830518654262,10.0,1.0
16403,-0.00573799124163242,10.0,1.0
16404,-0.00589412214340452,10.0,1.0
16405,-0.00604659233437516,10.0,1.0
16406,-0.0061953018370816,10.0,1.0
16407,-0.00634015632670584,10.0,1.0
16408,-0.00661795156200289,10.0,2.0
16409,-0.00675073235449564,10.0,2.0
16410,-0.00687933824686217,10.0,2.0
16411,-0.00700370367227115,10.0,2.0
16412,-0.00712376879081808,10.0,2.0
16413,-0.00723947946202866,10.0,2.0
16414,-0.00735078721820557,10.0,2.0
16415,-0.0074576492382247,10.0,2.0
16416,-0.0075600283199068,10.0,2.0
16417,-0.0076578928473054,10.0,2.0
16418,-0.00775121674842952,10.0,2.0
16419,-0.00783997943973969,10.0,2.0
16420,-0.00792416575424835,10.0,2.0
16421,-0.00800376585095603,10.0,2.0
16422,-0.00807877510822269,10.0,2.0
16423,-0.00814919400975297,10.0,2.0
16424,-0.00821502803175652,10.0,2.0
16425,-0.00827628753379455,10.0,2.0
16426,-0.00833298765112474,10.0,2.0
16427,-0.00838514818608397,10.0,2.0
16428,-0.00843279349674141,10.0,2.0
16429,-0.00847595237944577,10.0,2.0
16430,-0.00851465793944002,10.0,2.0
16431,-0.00854894744399396,10.0,2.0
16432,-0.00857886215681625,10.0,2.0
16433,-0.0086044471586648,10.0,2.0
16434,-0.00862575116248234,10.0,2.0
16435,-0.00864282633016039,10.0,2.0
16436,-0.00866924852494266,10.0,3.0
16437,-0.00866999296346075,10.0,3.0
16438,-0.00866681525520182,10.0,3.0
16439,-0.00865978484962821,10.0,3.0
16440,-0.00864897355220328,10.0,3.0
16441,-0.00863445536222338,10.0,3.0
16442,-0.00861630629984543,10.0,3.0
16443,-0.00859460422847104,10.0,3.0
16444,-0.00856942868199056,10.0,3.0
16445,-0.00854086070394246,10.0,3.0
16446,-0.00850898270101283,10.0,3.0
16447,-0.00847387830992551,10.0,3.0
16448,-0.00843563227465378,10.0,3.0
16449,-0.00839433032946971,10.0,3.0
16450,-0.00835005908297667,10.0,3.0
16451,-0.00830290589873232,10.0,3.0
16452,-0.00825295876904582,10.0,3.0
16453,-0.0082003061811309,10.0,3.0
16454,-0.00814503697933026,10.0,3.0
16455,-0.00808724023057445,10.0,3.0
16456,-0.00802700509969084,10.0,3.0
16457,-0.0079644207377556,10.0,3.0
16458,-0.00789957618339862,10.0,3.0
16459,-0.00783256027504137,10.0,3.0
16460,-0.00776346157059544,10.0,3.0
16461,-0.00769236826974062,10.0,3.0
16462,-0.00761936813356423,10.0,3.0
16463,-0.00754454839742616,10.0,3.0
16464,-0.00722879423405844,10.0,1.0
16465,-0.00714615968226734,10.0,1.0
16466,-0.00706221237709008,10.0,1.0
16467,-0.00697703321427315,10.0,1.0
16468,-0.00689070190602107,10.0,1.0
16469,-0.00680329694310229,10.0,1.0
16470,-0.00671489555983811,10.0,1.0
16471,-0.00662557369764422,10.0,1.0
16472,-0.00653540596241339,10.0,1.0
16473,-0.00644446557260858,10.0,1.0
16474,-0.00635282429985323,10.0,1.0
16475,-0.00626055240994483,10.0,1.0
16476,-0.00616771861426583,10.0,1.0
16477,-0.00607439003794329,10.0,1.0
16478,-0.00598063220600036,10.0,1.0
16479,-0.00588650904559514,10.0,1.0
16480,-0.00579208290127093,10.0,1.0
16481,-0.0056974145598996,10.0,1.0
16482,-0.00560256328119395,10.0,1.0
16483,-0.00550758682831888,10.0,1.0
16484,-0.0054125414939494,10.0,1.0
16485,-0.00531748212110845,10.0,1.0
16486,-0.00522246212266989,10.0,1.0
16487,-0.00512753350552016,10.0,1.0
16488,-0.0050327469042776,10.0,1.0
16489,-0.00493815162673837,10.0,1.0
16490,-0.00484379571041434,10.0,1.0
16491,-0.0047497259873776,10.0,1.0
16492,-0.00446968568916725,10.0,3.0
16493,-0.00437720740711277,10.0,3.0
16494,-0.00428523383846562,10.0,3.0
16495,-0.00419380600620808,10.0,3.0
16496,-0.00410296415396613,10.0,3.0
16497,-0.00401274778496577,10.0,3.0
16498,-0.00392319570476173,10.0,3.0
16499,-0.00383434606982642,10.0,3.0
16500,-0.0037462364417557,10.0,3.0
16501,-0.00365890384498446,10.0,3.0
16502,-0.00357238482419169,10.0,3.0
16503,-0.00348671549722036,10.0,3.0
16504,-0.00340193160019787,10.0,3.0
16505,-0.00331806852200676,10.0,3.0
16506,-0.00323516132595901,10.0,3.0
16507,-0.00315324475990049,10.0,3.0
16508,-0.00307235326018284,10.0,3.0
16509,-0.00299252095526986,10.0,3.0
16510,-0.00291378167170791,10.0,3.0
16511,-0.00283616894284662,10.0,3.0
16512,-0.00275971601942481,10.0,3.0
16513,-0.00268445587934038,10.0,3.0
16514,-0.002610421232424,10.0,3.0
16515,-0.00253764451575764,10.0,3.0
16516,-0.002466157875208,10.0,3.0
16517,-0.00239599312986067,10.0,3.0
16518,-0.00232718171980036,10.0,3.0
16519,-0.00225975464287569,10.0,3.0
16520,-0.00200449052311356,10.0,2.0
16521,-0.00194443016085334,10.0,2.0
16522,-0.00188592738789492,10.0,2.0
16523,-0.00182900846636913,10.0,2.0
16524,-0.00177369877388202,10.0,2.0
16525,-0.00172002273640715,10.0,2.0
16526,-0.00166800374835942,10.0,2.0
16527,-0.00161766408370578,10.0,2.0
16528,-0.00156902480664257,10.0,2.0
16529,-0.00152210569006564,10.0,2.0
16530,-0.00147692514632475,10.0,2.0
16531,-0.0014335001715104,10.0,2.0
16532,-0.00139184630225906,10.0,2.0
16533,-0.00135197758191326,10.0,2.0
16534,-0.00131390653124713,10.0,2.0
16535,-0.00127764411814066,10.0,2.0
16536,-0.00124319972085147,10.0,2.0
16537,-0.00121058108203079,10.0,2.0
16538,-0.00117979425535008,10.0,2.0
16539,-0.00115084355078844,10.0,2.0
16540,-0.0011237314853037,10.0,2.0
16541,-0.00109845874315867,10.0,2.0
16542,-0.00107502414721913,10.0,2.0
16543,-0.00105342464026822,10.0,2.0
16544,-0.00103365527348007,10.0,2.0
16545,-0.00101570919791393,10.0,2.0
16546,-0.000999577654875614,10.0,2.0
16547,-0.000985249961707036,10.0,2.0
16548,-0.000961953636055064,10.0,2.0
16549,-0.000952953784304226,10.0,2.0
16550,-0.000945695276357398,10.0,2.0
16551,-0.000940157389147503,10.0,2.0
16552,-0.000936317328790164,10.0,2.0
16553,-0.0009341502389143,10.0,2.0
16554,-0.000933629221211439,10.0,2.0
16555,-0.000934725364723724,10.0,2.0
16556,-0.000937407779564214,10.0,2.0
16557,-0.000941643630821604,10.0,2.0
16558,-0.000947398168912168,10.0,2.0
16559,-0.000954634752926177,10.0,2.0
16560,-0.000963314865476513,10.0,2.0
16561,-0.000973398122741209,10.0,2.0
16562,-0.000984842288161416,10.0,2.0
16563,-0.000997603297940346,10.0,2.0
16564,-0.00101163530224631,10.0,2.0
16565,-0.00102689072218962,10.0,2.0
16566,-0.00104332032075911,10.0,2.0
16567,-0.00106087328500795,10.0,2.0
16568,-0.0010794973160933,10.0,2.0
16569,-0.00109913872309924,10.0,2.0
16570,-0.00111974251593231,10.0,2.0
16571,-0.00114125249237482,10.0,2.0
16572,-0.00116361131577293,10.0,2.0
16573,-0.00118676058389635,10.0,2.0
16574,-0.00121064089454557,10.0,2.0
16575,-0.00123519191555582,10.0,2.0
16576,-0.00128606060130948,10.0,3.0
16577,-0.0013122537289745,10.0,3.0
16578,-0.00133886870698357,10.0,3.0
16579,-0.00136584196715448,10.0,3.0
16580,-0.00139310963129846,10.0,3.0
16581,-0.00142060762409586,10.0,3.0
16582,-0.00144827177679109,10.0,3.0
16583,-0.00147603792041608,10.0,3.0
16584,-0.00150384197283393,10.0,3.0
16585,-0.00153162002729867,10.0,3.0
16586,-0.00155930844821751,10.0,3.0
16587,-0.00158684397537615,10.0,3.0
16588,-0.00161416383493999,10.0,3.0
16589,-0.00164120585404351,10.0,3.0
16590,-0.00166790857502811,10.0,3.0
16591,-0.00169421136544897,10.0,3.0
16592,-0.00172005451993243,10.0,3.0
16593,-0.00174537934927993,10.0,3.0
16594,-0.00177012825268514,10.0,3.0
16595,-0.00179424477289217,10.0,3.0
16596,-0.00181767364023606,10.0,3.0
16597,-0.00184036081473237,10.0,3.0
16598,-0.00186225353304379,10.0,3.0
16599,-0.00188330036237321,10.0,3.0
16600,-0.00190345126042745,10.0,3.0
16601,-0.00192265763980528,10.0,3.0
16602,-0.00194087243423593,10.0,3.0
16603,-0.0019580501625862,10.0,3.0
16604,-0.0020029310294282,10.0,1.0
16605,-0.00201553911931363,10.0,1.0
16606,-0.00202690806744662,10.0,1.0
16607,-0.00203700266816756,10.0,1.0
16608,-0.0020457894757195,10.0,1.0
16609,-0.0020532368233104,10.0,1.0
16610,-0.0020593148502298,10.0,1.0
16611,-0.00206399553492222,10.0,1.0
16612,-0.00206725273060625,10.0,1.0
16613,-0.00206906219885008,10.0,1.0
16614,-0.00206940163597585,10.0,1.0
16615,-0.00206825068807093,10.0,1.0
16616,-0.00206559095300773,10.0,1.0
16617,-0.00206140597202967,10.0,1.0
16618,-0.00205568121740303,10.0,1.0
16619,-0.00204840408337494,10.0,1.0
16620,-0.00203956388461182,10.0,1.0
16621,-0.00202915186227442,10.0,1.0
16622,-0.00201716119546539,10.0,1.0
16623,-0.00200358701511202,10.0,1.0
16624,-0.00198842641753083,10.0,1.0
16625,-0.0019716784746837,10.0,1.0
16626,-0.00195334423679636,10.0,1.0
16627,-0.00193342672268985,10.0,1.0
16628,-0.00191193089689442,10.0,1.0
16629,-0.00188886363872734,10.0,1.0
16630,-0.00186423371140546,10.0,1.0
16631,-0.00183805173695564,10.0,1.0
16632,-0.00171808006678376,10.0,1.0
16633,-0.00168436134944942,10.0,1.0
16634,-0.0016491927203215,10.0,1.0
16635,-0.0016125975126065,10.0,1.0
16636,-0.00157460078899312,10.0,1.0
16637,-0.00153522928223953,10.0,1.0
16638,-0.00149451132818635,10.0,1.0
16639,-0.00145247680054182,10.0,1.0
16640,-0.00140915705434355,10.0,1.0
16641,-0.00136458488086459,10.0,1.0
16642,-0.00131879447308442,10.0,1.0
16643,-0.00127182139826609,10.0,1.0
16644,-0.00122370257303446,10.0,1.0
16645,-0.00117447623656343,10.0,1.0
16646,-0.00112418191819211,10.0,1.0
16647,-0.00107286039613088,10.0,1.0
16648,-0.00102055364496978,10.0,1.0
16649,-0.000967304773758326,10.0,1.0
16650,-0.000913157961641333,10.0,1.0
16651,-0.000858158399256649,10.0,1.0
16652,-0.000802352240935419,10.0,1.0
16653,-0.000745786569269628,10.0,1.0
16654,-0.000688509371274715,10.0,1.0
16655,-0.00063056952311471,10.0,1.0
16656,-0.000572016778538509,10.0,1.0
16657,-0.000512901755614975,10.0,1.0
16658,-0.000453275916358279,10.0,1.0
16659,-0.000393191534230937,10.0,1.0
16660,-0.000149339588310675,10.0,2.0
16661,-8.77713278471456e-05,10.0,2.0
16662,-2.60722299383641e-05,10.0,2.0
16663,3.57012147409858e-05,10.0,2.0
16664,9.74920803403327e-05,10.0,2.0
16665,0.000159243040621003,10.0,2.0
16666,0.000220896412861539,10.0,2.0
16667,0.000282394214647612,10.0,2.0
16668,0.000343678233705063,10.0,2.0
16669,0.000404690106347206,10.0,2.0
16670,0.000465371397136421,10.0,2.0
16671,0.000525663673251753,10.0,2.0
16672,0.000585508570551544,10.0,2.0
16673,0.000644847851523161,10.0,2.0
16674,0.000703623456968014,10.0,2.0
16675,0.000761777554061942,10.0,2.0
16676,0.000819252584363518,10.0,2.0
16677,0.00087599131619725,10.0,2.0
16678,0.000931936905768677,10.0,2.0
16679,0.000987032969938255,10.0,2.0
16680,0.00104122367014163,10.0,2.0
16681,0.00109445380203616,10.0,2.0
16682,0.00114666888281778,10.0,2.0
16683,0.00119781523035403,10.0,2.0
16684,0.00124784003237132,10.0,2.0
16685,0.0012966914061986,10.0,2.0
16686,0.00134431845030102,10.0,2.0
16687,0.00139067128975485,10.0,2.0
16688,0.00152160215526626,10.0,3.0
16689,0.00156238155223155,10.0,3.0
16690,0.00160165446618681,10.0,3.0
16691,0.00163937832978404,10.0,3.0
16692,0.0016755120764107,10.0,3.0
16693,0.0017100162312253,10.0,3.0
16694,0.00174285299277649,10.0,3.0
16695,0.00177398630300357,10.0,3.0
16696,0.00180338190667129,10.0,3.0
16697,0.00183100740324032,10.0,3.0
16698,0.00185683229449456,10.0,3.0
16699,0.00188082803140393,10.0,3.0
16700,0.0019029680641935,10.0,3.0
16701,0.00192322789839686,10.0,3.0
16702,0.00194158515534156,10.0,3.0
16703,0.00195801963075197,10.0,3.0
16704,0.00197251334431442,10.0,3.0
16705,0.00198505057644781,10.0,3.0
16706,0.00199561789250974,10.0,3.0
16707,0.00200420415670402,10.0,3.0
16708,0.00201080053862844,10.0,3.0
16709,0.00201540051597289,10.0,3.0
16710,0.00201799987754872,10.0,3.0
16711,0.00201859673140952,10.0,3.0
16712,0.00201719152296459,10.0,3.0
16713,0.00201378706602512,10.0,3.0
16714,0.00200838858427847,10.0,3.0
16715,0.00200100375490987,10.0,3.0
16716,0.00198031823474483,10.0,3.0
16717,0.00196704542570785,10.0,3.0
16718,0.00195184203518717,10.0,3.0
16719,0.0019347282797834,10.0,3.0
16720,0.00191572685189659,10.0,3.0
16721,0.00189486289309586,10.0,3.0
16722,0.00187216396885794,10.0,3.0
16723,0.00184766004960536,10.0,3.0
16724,0.00182138350095172,10.0,3.0
16725,0.00179336908057636,10.0,3.0
16726,0.00176365393380098,10.0,3.0
16727,0.00173227757933218,10.0,3.0
16728,0.00169928188002423,10.0,3.0
16729,0.00166471099695357,10.0,3.0
16730,0.00162861132718886,10.0,3.0
16731,0.00159103142736502,10.0,3.0
16732,0.00155202192703751,10.0,3.0
16733,0.00151163543720662,10.0,3.0
16734,0.00146992645972655,10.0,3.0
16735,0.00142695130283061,10.0,3.0
16736,0.00138276800669321,10.0,3.0
16737,0.00133743627932052,10.0,3.0
16738,0.00129101743746452,10.0,3.0
16739,0.00124357434394933,10.0,3.0
16740,0.00119517133438201,10.0,3.0
16741,0.00114587413004136,10.0,3.0
16742,0.00109574973675243,10.0,3.0
16743,0.00104486633173391,10.0,3.0
16744,0.000888358823893035,10.0,2.0
16745,0.000835140291324803,10.0,2.0
16746,0.000781516941962471,10.0,2.0
16747,0.000727561470247348,10.0,2.0
16748,0.000673346945382318,10.0,2.0
16749,0.000618946703727932,10.0,2.0
16750,0.000564434231828896,10.0,2.0
16751,0.000509883040162733,10.0,2.0
16752,0.000455366529524609,10.0,2.0
16753,0.000400957853743764,10.0,2.0
16754,0.00034672978374336,10.0,2.0
16755,0.0002927545779984,10.0,2.0
16756,0.000239103864128485,10.0,2.0
16757,0.000185848536194378,10.0,2.0
16758,0.000133058669852027,10.0,2.0
16759,8.08034515671684e-05,10.0,2.0
16760,2.91511128713786e-05,10.0,2.0
16761,-2.18311390973576e-05,10.0,2.0
16762,-7.20771990749531e-05,10.0,2.0
16763,-0.000121522149358485,10.0,2.0
16764,-0.000170102351963967,10.0,2.0
16765,-0.000217755544573393,10.0,2.0
16766,-0.000264420936411046,10.0,2.0
16767,-0.000310039298975565,10.0,2.0
16768,-0.000354553045894212,10.0,2.0
16769,-0.000397906296793254,10.0,2.0
16770,-0.000440044923004119,10.0,2.0
16771,-0.000480916577725324,10.0,2.0
16772,-0.000558658622329972,10.0,1.0
16773,-0.000595433422131133,10.0,1.0
16774,-0.00063075012862359,10.0,1.0
16775,-0.000664565674604454,10.0,1.0
16776,-0.000696838956203946,10.0,1.0
16777,-0.000727530875869328,10.0,1.0
16778,-0.000756604382440443,10.0,1.0
16779,-0.000784024503711469,10.0,1.0
16780,-0.000809758366787265,10.0,1.0
16781,-0.000833775203401298,10.0,1.0
16782,-0.000856046341248858,10.0,1.0
16783,-0.000876545186581528,10.0,1.0
16784,-0.000895247204901573,10.0,1.0
16785,-0.000912129904949707,10.0,1.0
16786,-0.00092717282802374,10.0,1.0
16787,-0.000940357541306368,10.0,1.0
16788,-0.000951667631330601,10.0,1.0
16789,-0.000961088693019742,10.0,1.0
16790,-0.000968608310727611,10.0,1.0
16791,-0.000974216028996894,10.0,1.0
16792,-0.000977903311210156,10.0,1.0
16793,-0.000979663485104067,10.0,1.0
16794,-0.000979491677442314,10.0,1.0
16795,-0.000977384744408983,10.0,1.0
16796,-0.0009733412056,10.0,1.0
16797,-0.000967361187372469,10.0,1.0
16798,-0.000959446377797101,10.0,1.0
16799,-0.000949599991916589,10.0,1.0
16800,-0.00089101489654537,10.0,2.0
16801,-0.000871610363473074,10.0,2.0
16802,-0.000850323992611473,10.0,2.0
16803,-0.000827168775424723,10.0,2.0
16804,-0.000802158896030329,10.0,2.0
16805,-0.000775309677166107,10.0,2.0
16806,-0.000746637538755791,10.0,2.0
16807,-0.000716159969675188,10.0,2.0
16808,-0.000683895510955995,10.0,2.0
16809,-0.000649863747225249,10.0,2.0
16810,-0.000614085302522845,10.0,2.0
